contract_id,pe_name,contract_name,contract_amount,procurement_category,procurement_method,status
GDRP/337011014/079/80-06,Gaighat Diktel Road Project,Road and Traffic Safety Works,887741.56,Works,Sealed Quotation,Completed
NCB/DPO-SUN/BRCT/2079-080/RP02,"District Police Office, Sunsari",J.S.S. Engineering Services Private Limited,32169131.79,Works,NCB,Completed
04/BMA/W/UPG/2079/080,Bhumikasthan Municipality,Dharapani Phalamkhilli Ansurkot Road Upgrading works.,7511692.85,Works,NCB,In-Progress
05/BMA/W/BT/2078/079,Bhumikasthan Municipality,Nuwakot Khilji Ansurkot Motorable Road Upgrading Works.,66972009.17,Works,NCB,In-Progress
05/BMA/W/BT/2079/080,Bhumikasthan Municipality,Udayathati Chautara Pauwa Motorable Road Upgrading works.,6929914.24,Works,NCB,In-Progress
06/BMA/W/UPG/2079/080,Bhumikasthan Municipality,Belbot Dadagaun Durbang Motorable Road Upgrading works.,6923688.28,Works,NCB,In-Progress
07/BMA/W/UPG/2079/080,Bhumikasthan Municipality,Baraneta Jalam Jhimruk Motorable Road Upgrading Works.,7520484.99,Works,NCB,Completed
NCB/N1SP/079-80/BP01,No. 1 State Police Office,Construction of Prefab Barrack Block,4404312.50,Works,NCB,In-Progress
NCB/N1SP/N1SPTC/2079-080/RP01,No. 1 State Police Training Centre,"Construction of Office and Barrack at No.1 State Police Training Center,Gothgaun Morang",168043960.34,Works,NCB,In-Progress
IDOKAILALI/W/NCB/79/80-01,"Infrastructure Development Office , Kailali",Construction of Sitalpur -Simali Road,68840824.19,Works,NCB,In-Progress
IDOKAILALI/W/NCB/79/80-03,"Infrastructure Development Office , Kailali",Construction of Krishnamandir Dekhi Godawari 12 Bandrekhal Road,66141206.38,Works,NCB,In-Progress
RDCNP/33701138/2079/80-07,"Road Division, Chandranigahpur","Road Improvement Works along Rautahat Chandrapur Ward no.8 Santpur- Sindureghari-Malintole-Chetnagar Samm Pakki Sadak(CH 0+000 to 20+000 ), Rautahat ( total length of working section :7.55 KM)",131884677.52,Works,NCB,In-Progress
RDCNP/33701169/2079/80-14,"Road Division, Chandranigahpur","Road Improvement along Bagmati-11 Churevitte road to Mudewala river road, Sarlahi",6856303.25,Works,NCB,In-Progress
RDCNP/33701169/2079/80-16,"Road Division, Chandranigahpur","Road Improvement along Chakraghtta-9 Khoriya - Goiyahi - Aurahi - Kabilashi-10 Salempur road, Sarlahi",3434996.60,Works,NCB,In-Progress
RDCNP/33701169/2079/80-17,"Road Division, Chandranigahpur","Road Improvement along Chakraghtta bazzar - Paterwa - Chenpura road, Sarlahi",3959886.12,Works,NCB,In-Progress
RDCNP/33701169/2079/80-18,"Road Division, Chandranigahpur","Road Improvement along Chureko fedi krishi road Bagmati-1 to -11 road, Sarlahi",3702075.37,Works,NCB,In-Progress
09/BMA/W/UPG/2079/080,Bhumikasthan Municipality,Bhujelpani Sandeva Thuldeva Motorable Road Upgrading works.,6922004.24,Works,NCB,Completed
RDCNP/33701169/2079/80-19,"Road Division, Chandranigahpur","Road Improvement along Kabilashi-8 Agarwa chok dekhi Jamunraiko ghar hudain Pakar tole - Ram tole hudain Kabilashi Police chauki samma road, Sarlahi",3404424.45,Works,NCB,In-Progress
RDCNP/33701169/2079/80-21,"Road Division, Chandranigahpur","Road Improvement Works along Parsa Dekhi Pipra Hudai Chaulikha Raitarkhor Hudainmain Rajmarga Samma , Sarlahi",7741940.75,Works,NCB,In-Progress
RDCNP/33701169/2079/80-26,"Road Division, Chandranigahpur","Construction of RCC Drain Works along Chandranigahpur-Gaur Road, Rautahat",6365421.08,Works,NCB,In-Progress
RDCNP/33701169/2079/80-28,"Road Division, Chandranigahpur",Construction of Rigid Pavement along Gedahi dekhi Brindavan na.pa. 16 Sadak Rautahat,3020264.00,Works,NCB,In-Progress
RDCNP/33701169/2079/80-30,"Road Division, Chandranigahpur",Construction of Causeway Near West guide bund of Lalbakaiya River at Katahariya Rautahat,11702133.10,Works,NCB,In-Progress
RDCNP/33701169/2079/80-34,"Road Division, Chandranigahpur","Construction of Box Culvert and Hume pipe Culvert along Gaur Chakrapath, Rautahat.",4886121.78,Works,NCB,Completed
RDCNP/33701169/2079/80-36,"Road Division, Chandranigahpur","Construction of Pavement Works and Drain Works along Chandranigahpur-Gaur Road, Rautahat",13536547.30,Works,NCB,In-Progress
RDCNP/33701169/2079/80-37,"Road Division, Chandranigahpur","Construction of Blacktop and Drain Works along Dhansar- Kathariya-Karkach Road, Rautahat",49855568.13,Works,NCB,In-Progress
RDCNP/33701136/2079/80-45,"Road Division, Chandranigahpur","??? ???????????? ???, ?.??.??. ????? ????? ???????, ??????? ? ????? Road Improvement Works along MRM of BankeDhansar Section, Sarlahi&Rautahat.",1199158.13,Works,NCB,In-Progress
SMIP-05/NCB/2079-80,Sunsari Morang Irrigation Project,"Construction of Headworks and Canal lining with Drain Protection at 114RD of CMC, Morang",37424935.12,Works,NCB,In-Progress
SMIP-06/NCB/2079-80,Sunsari Morang Irrigation Project,Construction /Rehabilitation of Canal and Associated Structures of Chisang Minor and Kalikoshi Feeder Canal.,30920940.07,Works,NCB,In-Progress
SMIP-07/NCB/2079-80,Sunsari Morang Irrigation Project,Construction of Spurs in Right (western) bank of Koshi River,183200850.34,Works,NCB,In-Progress
IDOKAILALI/W/NCB/79/80-28,"Infrastructure Development Office , Kailali",Construction & Upgrading work of Kailali Pul Dekhi Dhangadhi 8 Hulaki Sadak ko Zero Point Samma Sadak,516878641.13,Works,NCB,In-Progress
UDBO/DANG/NCB/WORKS/28-2079/80,"Urban Development & Building Office Ghorahi, Dang","Bahane Bazar Integrated Infrastructure Construction Work, Naubahini-6, Pyuthan.",1475116.17,Works,NCB,In-Progress
5/NCB/WORKS/BM/078/79,BHIMAD MUNICIPALITY,Construction of basic health service center building,3502996.58,Works,NCB,Completed
5/NCB/WORKS/BM/079/80,BHIMAD MUNICIPALITY,Bhimad Bhagar Simle sadak kalopatre Yojana,8464820.69,Works,NCB,Completed
UDBO/BANKE/NCB/WORK/RAJAPUR.DRAIN/079-080/57,"Urban Development and Building Office, Banke","Construction of RCC drain work at Rajapur-4 Tharu Village, Bardiya",3855704.42,Works,NCB,In-Progress
UDBO/BANKE/NCB/WORK/RETROFITTING.Blg/079-080/60,"Urban Development and Building Office, Banke",Retrofitting Work 4 Room Building of Himalay Adharbhut School at Thakurbaba-3 Mirchaiya Bardiya,1924490.49,Works,NCB,In-Progress
UDBO/BANKE/NCB/WORK/HIGHMASTLIGHT.BANSAGADHI/079-080/53,"Urban Development and Building Office, Banke",Construction & Fitting of High Mast Light at Market Area Bansagadhi-05 Bardiya,2329742.55,Works,NCB,In-Progress
UDBO/BANKE/NCB/WORK/MAINAPOKHAR.DRAIN/079-080/56,"Urban Development and Building Office, Banke",Construction of RCC drain work at Mainapokhar Bazar Bardiya,6732840.22,Works,NCB,In-Progress
UAHEP/078-79/ICB/AR/L1,Upper Arun Hydroelectric Limited (UAHEL),Construction of Access Road for Upper Arun Hydro-electric Project,7913941553.31,Works,ICB,In-Progress
GDRP/337011014/079/80-07,Gaighat Diktel Road Project,Resealing & Improvement Work at Gaighat Diktel Road (Ch 4+715 to Ch. 20+000),36456818.46,Works,NCB,In-Progress
DPR/NCB/W/2079/80-2,Department of Plant Resources,Simraungadh Banaspati Udhyan ma Sanrachana Nirman,3085497.75,Works,NCB,In-Progress
Moud/Lamahi/TDC/NCB/04/079/80,Lamahi Town Development Committee,Ganga Nirman Sewa,4214594.00,Works,NCB,Completed
MOUD/LTDC/NCB/05/029/080,Lamahi Town Development Committee,Upgrading Road Work,27182507.65,Works,NCB,In-Progress
IDO/MYAGDI/NCB/W/08/079-80,"Infrastructure Development Office, Myagdi",Construction / Upgrading of of Singha - Sineri - Dandakhet - Pulachaur - Gandhe - Jagannath to Dholthana Road,7219829.67,Works,NCB,In-Progress
NCB/SM/R/P/03/2079/80,Sandhikharka Municipality,Mathurabesi Pauwa Protection and Approach Road Construction,14070033.33,Works,NCB,In-Progress
NCB/SM/R/P/04/2079/80,Sandhikharka Municipality,Sahid Sarala Marga Rural Road Upgrading,13822137.56,Works,NCB,In-Progress
NCB/SM/B/P/7/2079/080,Sandhikharka Municipality,Construction of Supa deaurali Dharma Shala Building,15657857.29,Works,NCB,In-Progress
NCB/SM/B/P/8/2079/080,Sandhikharka Municipality,NCB/SM/B/P/8/2079/080 -Gangasarobar Tal Upgrading works,11896614.48,Works,NCB,In-Progress
NCB/SM/B/P/5/2079/080,Sandhikharka Municipality,"NCB/SM/B/P/5/2079/080-Construction of Health Post Building (ward No.7,8 & 11)",57639604.40,Works,NCB,In-Progress
5-BMC/2079/080/G/NCB/7,Bharatpur Metropolitian City Office,"Procurement of Electronic and electrical goods, BMC.",4516045.00,Goods,NCB,Completed
5-BMC/2079/080/G/NCB/9,Bharatpur Metropolitian City Office,""" Procurement of Printing related goods for Office, BMC""",3706739.00,Goods,NCB,Completed
5-BMC/2079/080/G/NCB/10,Bharatpur Metropolitian City Office,Supply and Delivery of Stationery-Maslanda related Goods,2729441.55,Goods,NCB,Completed
IDO/MYAGDI/NCB/W/09/079-080,"Infrastructure Development Office, Myagdi",Constriction/ Upgrading of Poka -Neta- Arman Kimachaur Deurali Road,7261980.45,Works,NCB,In-Progress
NCB/SM/B/P/06/2079/80,Sandhikharka Municipality,Construction of Argha Bhagawati Primary School Building,30914638.41,Works,NCB,In-Progress
RIDO-ARG-W-NCB-42-2079/080,"Road Infrastructure Development Office, Arghakhanchi","Construction of Gudung Khola Bridge, Pattharkot Harre Road",61858420.29,Works,NCB,In-Progress
NCB/SM/R/P/09/2079/080,Sandhikharka Municipality,NCB/SM/R/P/09/2079/080 Dhorpatan-Behore-kura-Pallabari-Duwara-Gachhe Road Upgrading,77681802.20,Works,NCB,In-Progress
NCB/SM/B/P/10/2079/080,Sandhikharka Municipality,NCB/SM/B/P/10/2079/080 Construction of Mathura nandaram Adharvut School Building,4384104.10,Works,NCB,Completed
NCB/SM/B/P/11/2079/080,Sandhikharka Municipality,NCB/SM/B/P/11/2079/080 Construction of Bhagawati Secondary school Building,4232259.00,Works,NCB,Completed
NCB/SM/B/P/12/2079/080,Sandhikharka Municipality,NCB/SM/B/P/12/2079/080-Construction of Parbati Adharvut School Buildin,2370065.22,Works,NCB,Completed
NCB/SM/B/P/13/2079/080,Sandhikharka Municipality,NCB/SM/B/P/13/2079/080 -Construction of Janata Adharvut school Building,2223262.34,Works,NCB,Completed
NCB/SM/B/P/14/2079/080,Sandhikharka Municipality,NCB/SM/B/P/14/2079/080-Construction of Parkritik Sampadako Rupama Raheko Rock Garden Samrakshana,14027711.99,Works,NCB,In-Progress
NCB/SM/W/P/15/2079/080,Sandhikharka Municipality,NCB/SM/W/P/15/2079/080-Historical Khanchi Durbar Reconstruction & Approach Road Construction,15305432.63,Works,NCB,In-Progress
NCB/SM/B/P/16/2079/080,Sandhikharka Municipality,NCB/SM/B/P/16/2079/080 -,14794240.35,Works,NCB,In-Progress
NCB/SM/B/P/17/2079/080,Sandhikharka Municipality,NCB/SM/B/P/17/2079/080-Rithe Khola Majha Hatiya- Jare Khola Rural Road Upgrading,13607544.05,Works,NCB,In-Progress
NCB/SM/B/P/18/2079/080,Sandhikharka Municipality,NCB/SM/B/P/18/2079/080-Construction of Janata Krishna Ma. Vi. School Hostel Building,4596297.26,Works,NCB,Completed
NCB/SM/R/P/19/2079/080,Sandhikharka Municipality,"NCB/SM/R/P/19/2079/080 -Sandhikharka Ward no 1, 2 Bazar areas and Ward no 7, Phudbang bazar Black top Area Road Maintenance",8008579.80,Works,NCB,Completed
IDO/MYAGDI/NCB/W/CTP /12/079-80,"Infrastructure Development Office, Myagdi","Construction of Paudwar Tatopani Thurung Trail Bridge over Kaligandki River, Annpurna RM Through Construction Turn Key Package",9350486.70,Works,NCB,In-Progress
KRMP/GRB/NCB/31/079/80,"Irrigation and Water Resource Management Project, Rajapur, Bardiya",KRMP/GRB/NCB/31/079/80,134052932.02,Works,NCB,In-Progress
KRMP/GRB/NCB/32/079/80,"Irrigation and Water Resource Management Project, Rajapur, Bardiya",KRMP/GRB/NCB/32/079/80,82615506.58,Works,NCB,In-Progress
KRMP/GRB/NCB/30/079/80,"Irrigation and Water Resource Management Project, Rajapur, Bardiya",KRMP/GRB/NCB/30/079/80,31760788.75,Works,NCB,Completed
KRMP/GRB/NCB/27/079/80,"Irrigation and Water Resource Management Project, Rajapur, Bardiya",KRMP/GRB/NCB/27/079/80,100272953.51,Works,NCB,Completed
KRMP/KLB/NCB/MT-04/079/80,"Irrigation and Water Resource Management Project, Rajapur, Bardiya",KRMP/KLB/NCB/MT-04/079/80,109144363.72,Works,NCB,Completed
KRMP/GRB/NCB/28/079/80,"Irrigation and Water Resource Management Project, Rajapur, Bardiya",KRMP/GRB/NCB/28/079/80,157674267.39,Works,NCB,In-Progress
KRMP/GRB/NCB/29/079/80,"Irrigation and Water Resource Management Project, Rajapur, Bardiya",KRMP/GRB/NCB/29/079/80,72103894.96,Works,NCB,In-Progress
KRMP/KLB/NCB/25/079/80,"Irrigation and Water Resource Management Project, Rajapur, Bardiya",KRMP/KLB/NCB/25/079/80,75612726.13,Works,NCB,In-Progress
KRMP/KLB/NCB/26/079/80,"Irrigation and Water Resource Management Project, Rajapur, Bardiya",KRMP/KLB/NCB/26/079/80,116286302.70,Works,NCB,Completed
RIDOKAP/10134/NCB/79-80/73,"Road Infrastructure Development Office, Kapilvastu",Kapilvastu Nagarpalika Bhikkshu Chowk Malpara-Bijgauri Road,40953553.91,Works,NCB,In-Progress
RIDOKAP/10134/NCB/CTP/79-80/156,"Road Infrastructure Development Office, Kapilvastu","Fabrication,Supply,Transportation,Construction and Erection of Baba Kurtighat trail Bridges over Banganga River Buddhabhumi 10 Kapilvastu",18878910.00,Works,NCB,In-Progress
RIDOKAP/10134/NCB/079-80/157,"Road Infrastructure Development Office, Kapilvastu","Construction Of Bhutaha multicel Box Culvert along Patariya road,Kapilbastu",34164813.19,Works,NCB,In-Progress
UDB-RUP/34701013/NCB/079-80/83,"Urban Development and Building Office, Rupandehi","Construction of Infrastructure(Tharu Meusam) at Tharu Kalyankari shabha,Omsatiya-02,Rupandehi.",7426994.98,Works,NCB,In-Progress
UDB-RUP/34701012/ NCB/079-80/85,"Urban Development and Building Office, Rupandehi","Upgrading and Construction of Drain & Road at Chauwannapur to Bakalipur Buddhabhumi-9,Kapilvastu",2092285.40,Works,NCB,In-Progress
UDB-RUP/34701014/ NCB/ 079-80/65,"Urban Development and Building Office, Rupandehi","Construction Works Of Rural & Small City Infrastructure Development at Tilottama-17,Thatharihawa and other Tole ,Rupandehi.",47417790.15,Works,NCB,In-Progress
UDB-RUP/35000022/NCB/079-80/59,"Urban Development and Building Office, Rupandehi",Construction of Building Construction Work of Marchawar Adarsha Ma Vi school building at Kotahimai-5 Marchawar Rupandehi,68549208.00,Works,NCB,In-Progress
UDB-RUP/34701012/NCB/079-80/63,"Urban Development and Building Office, Rupandehi","Construction of Infrastructure at Binayak Tole, Mayadevi-08, Rupandehi",34562523.43,Works,NCB,In-Progress
UDB-RUP/34701012/NCB/079-80/64,"Urban Development and Building Office, Rupandehi","Construction of Infrastructure at Chhapiya Gaun, Siyari-4, Rupandehi",32654455.30,Works,NCB,In-Progress
UDB-RUP/34701012/NCB/079-80/33,"Urban Development and Building Office, Rupandehi","Upgrading work of road at Palhinandan-1, Sunari, Palinandan-02, Harpur,Palinandan-03,Kusma Palinandan-06, Paderi and Ramgram-16, Hakui.Nawalparasi West.",13165489.38,Works,NCB,In-Progress
UDB-RUP/34701014/ NCB/ 079-80/62,"Urban Development and Building Office, Rupandehi","Construction of Rural and Urban Settlement Infrastructure at Majhgawa, Rupandehi",33224176.12,Works,NCB,In-Progress
UDB-RUP/34701014/ NCB/ 079-80/71,"Urban Development and Building Office, Rupandehi","Construction of Infrastructures at Mahalawar-Majdiya Road at Lumbini Sanskritic Municipality, Rupandehi",27435942.62,Works,NCB,In-Progress
IDO/MYAGDI/NCB/W/BRIDGE/10/079-080,"Infrastructure Development Office, Myagdi",Constriction of Adhiwara Khola Motorable Bridge,41083156.88,Works,NCB,In-Progress
IDO/MYAGDI/NCB/W/BRIDGE/11/079-80(Re),"Infrastructure Development Office, Myagdi",Constriction of Arje Khola Motorable Bridge,34115572.48,Works,NCB,In-Progress
BRM/NCB/WORKS/07/2079/080,Bandipur Rural Municipality,Construction of Athithi Griha Bhaban,3294444.92,Works,NCB,In-Progress
BRM/NCB/WORKS/03/2080-081,Bandipur Rural Municipality,Upgrading of Bandipur-Khahare-Seratar-Sukhaura Road,10849873.03,Works,NCB,In-Progress
BRM/NCB/WORKS/02/2080/081,Bandipur Rural Municipality,Upgrading of Bandipur-Dharampani Road,9434209.68,Works,NCB,In-Progress
01,Naugad Rural Municipality,Construction of Ward Office Building Naugad 1 Darchula,6011064.40,Works,NCB,Completed
RRM/PAL/NCB/W/11-079/80,Rainadevi Chhahara Rural Municipality,Construction of Rainadevi Chhahara 15 Bed Primary Hospital,221748124.93,Works,NCB,In-Progress
RRM/PAL/NCB/W/01-080/81,Rainadevi Chhahara Rural Municipality,Upgrading of Dhajabanne-Pelawas-Taalpokhara-Arghakhanchi Road,5950681.32,Works,NCB,Completed
RIDOKAP/10134/NCB/080-81/02,"Road Infrastructure Development Office, Kapilvastu",Labani chowk to Sisahaniya Nandanagar Siddhipur Sohasa road upgradation,2175286.29,Works,NCB,In-Progress
RIDOKAP/10134/NCB/080-81/03,"Road Infrastructure Development Office, Kapilvastu",Jharuwa chowk Mahatiniya Sisahaniya Bhagwanpur road upgradation,2621971.90,Works,NCB,In-Progress
RIDOKAP/10134/NCB/080-81/08,"Road Infrastructure Development Office, Kapilvastu",Barrohiya chowk Mungehari Manpur Madarhawa Mahadev Baluhawa road upgradation,3944507.58,Works,NCB,In-Progress
RIDOKAP/10134/NCB/080-81/10,"Road Infrastructure Development Office, Kapilvastu",Maryadpur Sultanpur Sihakhor Piparahawa road upgradation,2230300.59,Works,NCB,In-Progress
RIDOKAP/10134/NCB/080-81/11,"Road Infrastructure Development Office, Kapilvastu","Jhulanipur Harnampur Jagadishpur road, Kapilvastu -9",2164148.13,Works,NCB,In-Progress
RIDOKAP/10134/NCB/080-81/12,"Road Infrastructure Development Office, Kapilvastu",Mainihawa chowk to Belauha Murandihawa Kuwagaun road upgradation,2741247.92,Works,NCB,In-Progress
RIDOKAP/10134/NCB/080-81/13,"Road Infrastructure Development Office, Kapilvastu","Dohani Chauraha to Bargadawa School road upgradation, Kapilvastu -7",2592743.55,Works,NCB,In-Progress
RIDOKAP/10134/NCB/080-81/16,"Road Infrastructure Development Office, Kapilvastu",Mainihawa chowk to Kankatawa Dhamauli Bichauwapur Fulika Suryabaliya Sohasa road,6300940.71,Works,NCB,In-Progress
RIDOKAP/10134/NCB/080-81/17,"Road Infrastructure Development Office, Kapilvastu","Purena Bar ko rukhdekhi Fachkaiya, Kailhawa Mormi road in Buddhbhoomi Municipality Ward No. 1, 2 and 3 road upgradation,Kapilvastu.",1997652.46,Works,NCB,In-Progress
RIDOKAP/10134/NCB/080-81/18,"Road Infrastructure Development Office, Kapilvastu","Banganga Munucipality 3 Lumbini Vision college agadiko bato Kalopatre,Banganga,Kapilvastu",2589467.45,Works,NCB,In-Progress
RIDOKAP/10134/NCB/080-81/19,"Road Infrastructure Development Office, Kapilvastu","Banganga Municipality-04, Kotiya Chowk dehi Thati samma Jane Sadak,Kapilvastu.",1797958.70,Works,NCB,In-Progress
RIDOKAP/10134/NCB/080-81/20,"Road Infrastructure Development Office, Kapilvastu","Radhakrishana Mandir dekhi Banjadeko Milsamma road upradation,Banganga Municipality-02,Kapilvastu.",1883097.42,Works,NCB,In-Progress
RIDOKAP/10134/NCB/080-81/21,"Road Infrastructure Development Office, Kapilvastu","Buddhi Hanumanchowk Gelver Rangai Dubiya hudai Arghakhachi Sadak, Buddhabhumi-03, Kapilvastu.",2217948.31,Works,NCB,In-Progress
RIDOKAP/10134/NCB/080-81/22,"Road Infrastructure Development Office, Kapilvastu","Shivapur Karahiya Bhaluhi Madhawa Hudai belnadi Sadak,Shivaraj Municipality-05, Kapilvastu",2207488.58,Works,NCB,In-Progress
RIDOKAP/10134/NCB/080-81/07,"Road Infrastructure Development Office, Kapilvastu",Mayadevi Ga. Pa. Bijuwa Amhawa Narkhoriya to Belbhariya Hulaki road upgradation,3288056.93,Works,NCB,In-Progress
RIDOKAP/10134/NCB/080-81/09,"Road Infrastructure Development Office, Kapilvastu",Gaura Sisahaniya Karmahawa Dohani road,2679192.84,Works,NCB,In-Progress
RIDOKAP/10134/NCB/080-81/14,"Road Infrastructure Development Office, Kapilvastu","Bargadawa gaun to Taulihawa Bus Station road and Drain construction, Kapilvastu -2",1912084.11,Works,NCB,In-Progress
RIDOKAP/10134/NCB/080-81/15,"Road Infrastructure Development Office, Kapilvastu","Aajad Darji ko ghar dekhi Sita Acharya Narayan Regmi ko ghar road upgradation, Kapilvastu -2",2015484.67,Works,NCB,In-Progress
RIDOKAP/10134/NCB/080-81/24,"Road Infrastructure Development Office, Kapilvastu","Bankatahawa-Shivapur-1 Hudai Karaiya Chainpur Sadak,Shivaraj-01,Kapilvastu.",1926490.27,Works,NCB,In-Progress
UDBO/DANG/NCB/WORKS/01-2080/81,"Urban Development & Building Office Ghorahi, Dang","Ganeshpur Basti Bikas (Drain and Road Construction works), Lamahi na.pa.-08, Dang.",2288758.02,Works,NCB,In-Progress
UDBO/DANG/NCB/WORKS/03-2080/81,"Urban Development & Building Office Ghorahi, Dang","Gwarkhola Tallo Basti, Kumalgaun Basti Bikas (Drain Work), Tulsipur-7, Dang.",1459695.94,Works,NCB,In-Progress
RIDOKAP/10134/NCB/080-81/23,"Road Infrastructure Development Office, Kapilvastu","MRM Supadeurali Mandir-Khusahatol-Nayabasti-Durgamandir-Banakatti-Semari-Jalimbagiya-Bhadhaukher-SekhuwaniTal-Maitahawa-Maharajgunj-Thuniya Road,Shivarj-11,Kapilvastu.",2124286.45,Works,NCB,In-Progress
RIDOKAP/10134/NCB/080-81/01,"Road Infrastructure Development Office, Kapilvastu","Lakhanchowk Labani Sibalawa chowk to Dohani Fulawapur Tadanagar Ghiraujot road upgradation, Shuddhodhan -5 Kapilvastu",3694065.68,Works,NCB,In-Progress
RIDOKAP/10134/NCB/080-81/04,"Road Infrastructure Development Office, Kapilvastu",Shuddhodhan -2 Harnampur Jho. Pu. Dekhi Karmahawa road construction,2750548.95,Works,NCB,In-Progress
RIDOKAP/10134/NCB/080-81/05,"Road Infrastructure Development Office, Kapilvastu",Shuddhodhan -1 Bakuli Paschim Dih dekhi Jho.pu. Shekhuya road,2144520.03,Works,NCB,In-Progress
RIDOKAP/10134/NCB/080-81/06,"Road Infrastructure Development Office, Kapilvastu",Mayadevi Ga. Pa. ward 4 to 5 Sisahaniyakot road upgradation,2653983.67,Works,NCB,In-Progress
RIDOKAP/10134/NCB/079-80/177,"Road Infrastructure Development Office, Kapilvastu","Construction of Pichurki Village South Marthi River RCC Motorable Bridge along Pakadi Pipara to Hulaki Road, Kapilbastu",37849340.99,Works,NCB,In-Progress
RIDOKAP/10134/NCB/079-80/178,"Road Infrastructure Development Office, Kapilvastu","Construction of Bharwaliya Village West Sisai Khola RCC Motorable Bridge Abhiraw Bharwaliya Mugheri Road, Kapilbastu",45374578.52,Works,NCB,In-Progress
19/RIDOKAP/079-80/191,"Road Infrastructure Development Office, Kapilvastu","Construction of Karma Village West River RCC Motorable Bridge along Hulaki Road (Sudhodhan Ga. Pa. 6), Kapilvastu",59659261.75,Works,NCB,In-Progress
20/RIDOKAP/079-80/192,"Road Infrastructure Development Office, Kapilvastu",Construction of Khairati Marthi multicell Box Culvert along Fulika-Thulokhairaghat -Pipara-Pakadi Road Kapilbastu,20306233.92,Works,NCB,In-Progress
RIDOKAP/10144/NCB/080-81/47,"Road Infrastructure Development Office, Kapilvastu",Bargadawa Bhawapur Titirkhi Road Maintenance work Kapilvastu,3312274.64,Works,NCB,In-Progress
RIDOKAP/10134/NCB/080-81/48,"Road Infrastructure Development Office, Kapilvastu","RTO road purba uttar Narikot hudai bijgauri Sadak,Shivaraj-09,Kapilvastu",1688694.98,Works,NCB,In-Progress
RIDOKAP/10134/NCB/080-81/49,"Road Infrastructure Development Office, Kapilvastu","Mormi Pratikshalya dekhi Siruwa hudai Tharu Deuhar samma Sadak,Banganga-08,Kapilvastu",3419893.86,Works,NCB,In-Progress
RIDOKAP/10134/NCB/080-81/50,"Road Infrastructure Development Office, Kapilvastu","Karmahana Uttar chowk dekhi Purwa Hathausa jane sadak and Karmahana Gaun bata Dakshin Tharu diuhar hudai Pratikshalaya samma Sadak,Banganga-03,Kapilvastu",3717906.56,Works,NCB,In-Progress
RIDOKAP/10134/NCB/080-81/51,"Road Infrastructure Development Office, Kapilvastu","Sasatra Prahari Bal 5 no. Brindabasini Bahini Chandrauta Pahuch Marga,Shivaraj-05,Kapilvastu.",2477968.27,Works,NCB,In-Progress
RIDOKAP/10134/NCB/080-81/52,"Road Infrastructure Development Office, Kapilvastu","Jawabhari dekhi itorol sadak and Jawabhari Gaun ma nali Nirman,Shivaraj-07 kapilvastu",2496200.28,Works,NCB,In-Progress
RIDOKAP/10144/NCB/080-81/53,"Road Infrastructure Development Office, Kapilvastu","Tikkar Buddhi Bijgauri Taulihwa Maintenance work , Kapilvastu",4648619.30,Works,NCB,In-Progress
RIDOKAP/10134/NCB/080-81/54,"Road Infrastructure Development Office, Kapilvastu","Dumara Gabdawa Sadak,Buddhabhumi-09,Kapilvastu",1429443.60,Works,NCB,In-Progress
UDBO/DANG/NCB/WORKS/02-2080/81,"Urban Development & Building Office Ghorahi, Dang","MA.VI. Dandagaun Gogli - Laxmipur - Shiv Mandir Road Upgrading and Drain Works, Ghorahi-4, Dang.",1567023.77,Works,NCB,In-Progress
UDBO/DANG/NCB/WORKS/04-2080/81,"Urban Development & Building Office Ghorahi, Dang","Dhakana Tharugaun Basti-Road Construction Works, Tulsipur -13, Dang.",2971218.14,Works,NCB,In-Progress
UDBO/DANG/NCB/WORKS/05-2080/81,"Urban Development & Building Office Ghorahi, Dang","Kothari Naya Basti Bikas (Road Construction Works) Tulsipur-15, Dang.",1785571.34,Works,NCB,In-Progress
UDBO/DANG/NCB/WORKS/06-2080/81,"Urban Development & Building Office Ghorahi, Dang","Nawalpur Tharu Gaun Road and Drain Construction Work , Tulsipur-7, Dang.",2695843.17,Works,NCB,In-Progress
UDBO/DANG/NCB/WORKS/07-2080/81,"Urban Development & Building Office Ghorahi, Dang","Bangaun Bal Janta Ma.Vi.Bangaun (Drain and Road Construction Works), Lamahi na.pa.-03, Dang.",3231383.49,Works,NCB,In-Progress
UDBO/DANG/NCB/ WORKS/08-2080/81,"Urban Development & Building Office Ghorahi, Dang","Gwarkhola, Rapti Babai Campus - Tulsipur Bazar Upgrading And Black Topped work, Tulsipur-12 and 6, Dang.",3114921.20,Works,NCB,In-Progress
UDBO/DANG/NCB/ WORKS/09-2080/81,"Urban Development & Building Office Ghorahi, Dang","Damodar Road - Sukdewa Beljhundi Samadhisthal Road Black Topped Work, Dangisharan-4, Dang.",3285013.84,Works,NCB,In-Progress
UDBO/DANG/NCB/ WORKS/10-2080/81,"Urban Development & Building Office Ghorahi, Dang","B.P Marg - Budhiman Budha ghar Road Black Topped Work, Ghorahi -02, Dang.",3630906.37,Works,NCB,In-Progress
UDBO/DANG/NCB/ WORKS/11-2080/81,"Urban Development & Building Office Ghorahi, Dang","Rampur-Balapur Road Upgrading Work, Ghorahi -2, Dang.",3408229.95,Works,NCB,In-Progress
